name,id
HTR2A,1751
HTR2C,1752
HTR7,1753
HUS1,1754
TNC,1755
HYAL1,1756
IAPP,1757
IARS,1758
IBSP,1759
ICAM1,1760
ICAM3,1761
ICAM4,1762
IRF8,1763
MRPL58,1764
ID1,1765
ID2,1766
ID3,1767
ID4,1768
IDE,1769
IDH1,1770
IDH2,1771
IDH3A,1772
IDH3B,1773
IDS,1774
IDUA,1775
CFI,1776
IFI16,1777
IFI27,1778
SP110,1779
IFIT2,1780
IFIT1,1781
IFIT3,1782
IFNA1,1783
IFNA6,1784
IFNAR1,1785
IFNAR2,1786
IFNB1,1787
IFNG,1788
IFNGR1,1789
IFNGR2,1790
IFNR,1791
IFRD1,1792
IGBP1,1793
IGF1,1794
IGF1R,1795
IGF2,1796
IGF2R,1797
IGFBP1,1798
IGFBP2,1799
IGFBP3,1800
IGFBP4,1801
IGFBP5,1802
CYR61,1803
IGHMBP2,1804
JCHAIN,1805
RBPJ,1806
IGLC1,1807
IGLC2,1808
IGLC3,1809
IGSF1,1810
IHH,1811
IK,1812
IKBKB,1813
IL1A,1814
IL1B,1815
IL1R1,1816
IL1RAP,1817
IL1RN,1818
IL2,1819
IL2RA,1820
IL2RB,1821
IL3,1822
IL4,1823
IL4R,1824
IL5,1825
IL5RA,1826
IL6,1827
IL6R,1828
IL6ST,1829
IL7,1830
IL7R,1831
CXCL8,1832
CXCR1,1833
CXCR2,1834
IL10,1835
IL10RA,1836
IL10RB,1837
IL11,1838
IL11RA,1839
IL12A,1840
IL12B,1841
IL12RB2,1842
IL13,1843
IL13RA1,1844
IL13RA2,1845
IL15,1846
TNFRSF9,1847
IL17A,1848
IL18,1849
FOXK2,1850
ILF2,1851
ILF3,1852
ILK,1853
IMPA1,1854
IMPA2,1855
IMPDH1,1856
IMPDH2,1857
INCENP,1858
ING1,1859
ING2,1860
INHA,1861
INHBA,1862
INHBB,1863
CXCL10,1864
INS,1865
INPP4A,1866
INPP5A,1867
INPP5B,1868
INPP5D,1869
INPPL1,1870
INSIG1,1871
INSL4,1872
INSR,1873
EIF3E,1874
IPP,1875
IRAK1,1876
ITGA6,1877
IRAK2,1878
IREB2,1879
IRF1,1880
IRF2,1881
IRF4,1882
IRF5,1883
IRF6,1884
IRF7,1885
IRS1,1886
ISG20,1887
ISL1,1888
ITGA1,1889
ITGA2,1890
ITGA3,1891
ITGA5,1892
ITGA7,1893
ITGA9,1894
ITGAL,1895
ITGAV,1896
ITGAX,1897
ITGB1,1898
ITGB2,1899
ITGB3,1900
ITGB4,1901
EIF6,1902
ITGB5,1903
ITGB6,1904
ITGB8,1905
ITIH1,1906
ITK,1907
STT3A,1908
ITPA,1909
ITPK1,1910
ITPKA,1911
ITPKB,1912
ITPR1,1913
ITPR2,1914
ITPR3,1915
IVD,1916
IVL,1917
JAG2,1918
JAK1,1919
JAK2,1920
JAK3,1921
JARID2,1922
JUN,1923
JUNB,1924
JUND,1925
JUP,1926
CD82,1927
KARS,1928
KCNA4,1929
KCNA5,1930
KCNA6,1931
KCNB1,1932
KCNC1,1933
KCNC3,1934
KCNC4,1935
KCND3,1936
KCNE1,1937
KCNH1,1938
KCNH2,1939
KCNJ1,1940
KCNJ2,1941
KCNJ3,1942
KCNJ4,1943
KCNJ5,1944
KCNJ6,1945
KCNJ8,1946
KCNJ9,1947
KCNJ10,1948
KCNJ11,1949
KCNJ12,1950
KCNJ13,1951
KCNJ15,1952
KCNK1,1953
KCNK2,1954
KCNK3,1955
KCNMA1,1956
KCNMB1,1957
KCNN1,1958
KCNN2,1959
KCNN3,1960
KCNN4,1961
KCNQ2,1962
KCNQ3,1963
KCNS3,1964
KDR,1965
KHK,1966
KIF2A,1967
KIF3C,1968
KIF5A,1969
KIF5B,1970
KIF5C,1971
KIR3DL1,1972
KIR3DL2,1973
KIT,1974
KLK2,1975
KLRB1,1976
KLRC1,1977
KLRC2,1978
KLRC3,1979
KLRD1,1980
KLC1,1981
KIF11,1982
KIFC1,1983
KIF22,1984
KPNA1,1985
KPNB1,1986
KPNA2,1987
KPNA3,1988
KPNA4,1989
KPNA5,1990
TNPO1,1991
IPO5,1992
KRAS,1993
KRTAP5-9,1994
KRT3,1995
KRT4,1996
KRT5,1997
KRT6B,1998
KRT7,1999
KRT8,2000
KRT10,2001
KRT14,2002
KRT15,2003
KRT18,2004
KRT19,2005
KRT85,2006
KTN1,2007
L1CAM,2008
LAD1,2009
AFF3,2010
LAIR1,2011
LAIR2,2012
LAMA2,2013
LAMA3,2014
LAMA4,2015
LAMA5,2016
LAMB1,2017
LAMB2,2018
LAMC1,2019
LAMP1,2020
LAMC2,2021
LAMP2,2022
RPSA,2023
STMN1,2024
LASP1,2025
LBP,2026
LBR,2027
LCAT,2028
LCK,2029
LCN1,2030
LCP1,2031
LCT,2032
LDHA,2033
LDHB,2034
LDLR,2035
LECT2,2036
LEP,2037
LEPR,2038
LETM1,2039
LFNG,2040
LGALS1,2041
LGALS3,2042
LGALS3BP,2043
LGALS8,2044
LGALS9,2045
LHCGR,2046
LHX1,2047
LIF,2048
LIFR,2049
LIG1,2050
LIG3,2051
LIG4,2052
LIM2,2053
LIMK1,2054
LIMS1,2055
LIPA,2056
LIPC,2057
FADS1,2058
LLGL2,2059
FADS3,2060
LLGL1,2061
LMAN1,2062
LMNA,2063
LMNB1,2064
LMO2,2065
LMO7,2066
LMX1A,2067
LMX1B,2068
LNPEP,2069
VWA5A,2070
LOX,2071
LOXL1,2072
LOXL2,2073
LPL,2074
LPP,2075
LRP1,2076
LRP2,2077
LRP4,2078
LRP6,2079
LRP5,2080
LRPAP1,2081
LSAMP,2082
LSP1,2083
LSS,2084
LTA4H,2085
LTA,2086
CYP4F3,2087
LTBP1,2088
LTBP2,2089
LTBP3,2090
LTBR,2091
LTC4S,2092
LTF,2093
LTK,2094
BCAM,2095
LY6E,2096
CD180,2097
LY75,2098
LYL1,2099
LYN,2100
SH2D1A,2101
LYZ,2102
TACSTD2,2103
TM4SF1,2104
M6PR,2105
CAPRIN1,2106
NBR1,2107
MAB21L1,2108
MARCKS,2109
MXD1,2110
MAD2L1,2111
SMAD1,2112
SMAD2,2113
SMAD3,2114
SMAD4,2115
SMAD5,2116
SMAD6,2117
SMAD7,2118
SMAD9,2119
MAF,2120
MAFG,2121
MAG,2122
MAGEA2,2123
MAGEA3,2124
MAGEA6,2125
MAGEA9,2126
MAGEA11,2127
MAGEA12,2128
MAGEB1,2129
MAGEB2,2130
MAGEB4,2131
MAK,2132
MAN1A1,2133
MAN2A1,2134
MAN2B1,2135
MANBA,2136
MAOA,2137
MAOB,2138
MAP1A,2139
MAP1B,2140
MAP2,2141
MAP4,2142
MAPT,2143
MARK1,2144
MARK3,2145
MARS,2146
MAT1A,2147
MAT2A,2148
MATK,2149
MATN1,2150
MATN3,2151
MAX,2152
MAZ,2153
MB,2154
MBD1,2155
MBL2,2156
MBNL1,2157
MBP,2158
MC2R,2159
MC4R,2160
MCAM,2161
MCC,2162
CHST6,2163
MCL1,2164
MCM2,2165
MCM3,2166
MCM4,2167
MCM5,2168
MCM6,2169
MCM7,2170
CD46,2171
MDFI,2172
DNAJB9,2173
MDH1,2174
MDH2,2175
MDK,2176
MDM2,2177
MDM4,2178
ME1,2179
ME2,2180
MECP2,2181
MEF2A,2182
MEF2C,2183
MEF2D,2184
MEIS1,2185
MEIS2,2186
MAP3K1,2187
MAP3K3,2188
MAP3K4,2189
MAP3K5,2190
RAB8A,2191
MEN1,2192
MEOX2,2193
MEP1A,2194
MEST,2195
MET,2196
METTL1,2197
MFAP2,2198
MFAP3,2199
MFAP4,2200
MFGE8,2201
MELTF,2202
MGAT1,2203
MGAT3,2204
MGAT5,2205
SCGB2A2,2206
MIA2,2207
KITLG,2208
MGMT,2209
MGP,2210
MGST1,2211
MGST2,2212
CIITA,2213
CD99,2214
MICB,2215
MID1,2216
MIF,2217
CXCL9,2218
MIPEP,2219
MITF,2220
ATXN3,2221
MKI67,2222
MKLN1,2223
MLF1,2224
MLH1,2225
MAP3K9,2226
MAP3K10,2227
MLN,2228
MAP3K11,2229
KMT2A,2230
MLLT1,2231
AFF1,2232
MLLT3,2233
AFDN,2234
MLLT6,2235
FOXO4,2236
NR3C2,2237
TRPM1,2238
MME,2239
MMP1,2240
MMP2,2241
MMP3,2242
MMP7,2243
MMP8,2244
MMP9,2245
MMP10,2246
MMP11,2247
MMP12,2248
MMP13,2249
MMP14,2250
MMP15,2251
MMP16,2252
MMP17,2253
ALDH6A1,2254
MN1,2255
MNAT1,2256
MNDA,2257
MNT,2258
MOBP,2259
MOCS2,2260
MOG,2261
MOV10,2262
CD200,2263
MPG,2264
MPI,2265
MPL,2266
MPO,2267
MPP1,2268
MPP2,2269
MPST,2270
MPV17,2271
MPZ,2272
MRC1,2273
MRE11,2274
ABCC1,2275
MYO1B,2276
MSH2,2277
MSH3,2278
MSH5,2279
MSI1,2280
MSN,2281
MSR1,2282
MST1,2283
MSX1,2284
MSX2,2285
MT1A,2286
MT1E,2287
MT1F,2288
MT1M,2289
MT1X,2290
MT2A,2291
MTAP,2292
ATP6,2293
COX1,2294
COX2,2295
COX3,2296
MTCP1,2297
CYTB,2298
MTF1,2299
NUDT1,2300
MTHFD1,2301
MTHFR,2302
ND1,2303
ND2,2304
ND3,2305
ND4,2306
ND4L,2307
ND5,2308
ND6,2309
MYO1F,2310
MTTP,2311
MTR,2312
MTRR,2313
MTX1,2314
MUC1,2315
MUC2,2316
MUC3A,2317
MUC4,2318
MUC5AC,2319
MUC6,2320
MUC7,2321
TRIM37,2322
MUT,2323
MUTYH,2324
MVD,2325
MVK,2326
MX1,2327
MX2,2328
MXI1,2329
MYB,2330
MYBL1,2331
MYBPC1,2332
MYBL2,2333
MYBPC3,2334
MYBPH,2335
MYC,2336
MYCL,2337
MYCN,2338
MYD88,2339
MYF5,2340
MYH1,2341
MYH2,2342
MYH4,2343
MYH9,2344
MYH10,2345
MYH11,2346
MYL2,2347
MYLK,2348
MYO1C,2349
MYO1D,2350
MYO1E,2351
MYO5A,2352
MYO5B,2353
MYO6,2354
MYO7A,2355
MYO9A,2356
MYO9B,2357
MYO10,2358
MYOC,2359
MYOD1,2360
MYOG,2361
PPP1R12A,2362
PPP1R12B,2363
MYT1,2364
NAB1,2365
NAB2,2366
NACA,2367
NAGA,2368
HNRNPM,2369
NAIP,2370
NAP1L1,2371
NAP1L2,2372
NAP1L4,2373
NARS,2374
NASP,2375
CEACAM6,2376
NBL1,2377
NUBP1,2378
NBN,2379
NCAM1,2380
NCAM2,2381
NCF4,2382
NCK1,2383
NCL,2384
NDN,2385
NDP,2386
NDUFA1,2387
NDUFA2,2388
NDUFA4,2389
NDUFA5,2390
NDUFA6,2391
NDUFA9,2392
NDUFA10,2393
NDUFAB1,2394
NDUFB2,2395
NDUFB3,2396
NDUFB5,2397
NDUFB6,2398
NDUFB8,2399
NDUFB10,2400
NDUFC2,2401
NDUFS1,2402
NDUFS2,2403
NDUFS3,2404
NDUFV1,2405
NDUFS5,2406
NDUFS6,2407
NDUFS8,2408
NDUFV3,2409
DRG1,2410
NEDD4,2411
SEPT2,2412
RPL10A,2413
NEDD8,2414
NEDD9,2415
NEFM,2416
NEFH,2417
NEFL,2418
NEK1,2419
NEK2,2420
NELL2,2421
NEO1,2422
NEU1,2423
NEUROD1,2424
NEUROD2,2425
NEUROG1,2426
NF1,2427
NF2,2428
NFATC1,2429
NFATC2,2430
NFIA,2431
NFATC3,2432
NFATC4,2433
NFE2L1,2434
NFE2L2,2435
NFIB,2436
NFIC,2437
NFIL3,2438
NFIX,2439
NFKB1,2440
NFKB2,2441
NFKBIA,2442
NFKBIB,2443
NFKBIE,2444
NFKBIL1,2445
TONSL,2446
NFRKB,2447
NFYA,2448
NFYB,2449
NFYC,2450
NGFR,2451
NHLH2,2452
SNU13,2453
NHS,2454
NID1,2455
NINJ1,2456
NIT1,2457
NKG7,2458
NKTR,2459
NKX2-2,2460
NKX3-1,2461
NNAT,2462
NME2,2463
NME3,2464
NME4,2465
NQO2,2466
NMT1,2467
NNMT,2468
NODAL,2469
NOP2,2470
NONO,2471
NOS1,2472
NOS3,2473
CNOT2,2474
CNOT3,2475
CNOT4,2476
NOTCH1,2477
NPY,2478
NOTCH2,2479
NOTCH3,2480
NOTCH4,2481
NOVA1,2482
NOVA2,2483
PNP,2484
NPAS1,2485
NPAS2,2486
NPAT,2487
NPC1,2488
NPHP1,2489
NPHS1,2490
NPM1,2491
NPPC,2492
NPR1,2493
NPR3,2494
NPTX1,2495
NPTX2,2496
NPY1R,2497
NPY2R,2498
SLC11A2,2499
NRAS,2500
NRCAM,2501
NRDC,2502
NRF1,2503
NRGN,2504
NRL,2505
YBX1,2506
NSF,2507
NT5E,2508
NTF3,2509
NTHL1,2510
NTRK2,2511
NTRK3,2512
ROR1,2513
ROR2,2514
DDR2,2515
NTSR1,2516
NUCB1,2517
NUCB2,2518
NUMA1,2519
NUP98,2520
NR4A2,2521
NVL,2522
GPR143,2523
OAS1,2524
OAS2,2525
OAS3,2526
OAT,2527
TBC1D25,2528
OAZ1,2529
OAZ2,2530
OCA2,2531
OCRL,2532
ODC1,2533
ODF2,2534
OMD,2535
OGDH,2536
OGG1,2537
OGN,2538
OLR1,2539
OPA1,2540
OPCML,2541
TNFRSF11B,2542
OPHN1,2543
OPRD1,2544
OPRK1,2545
OPRL1,2546
OPRM1,2547
SIX6,2548
ORC1,2549
ORC2,2550
ORC4,2551
ORC5,2552
SLC22A18,2553
OSBP,2554
OTC,2555
CLDN11,2556
OTX1,2557
OTX2,2558
OVGP1,2559
OVOL1,2560
OXA1L,2561
OXCT1,2562
OXTR,2563
P2RX1,2564
P2RX3,2565
P2RX4,2566
P2RX5,2567
P2RX7,2568
P2RY1,2569
P2RY2,2570
P2RY6,2571
P2RY11,2572
P4HA1,2573
P4HB,2574
PA2G4,2575
PEBP1,2576
FURIN,2577
PCSK6,2578
PAFAH1B1,2579
PAFAH1B2,2580
PAFAH2,2581
PRDX1,2582
PAH,2583
SERPINE1,2584
SERPINB2,2585
PAK1,2586
PAK2,2587
PAK3,2588
PALM,2589
PAM,2590
REG3A,2591
PAPPA,2592
PRKN,2593
PARN,2594
PAWR,2595
PAX1,2596
PAX2,2597
PAX3,2598
PAX4,2599
PAX5,2600
PAX6,2601
PAX7,2602
PDCL,2603
PAX9,2604
PBX1,2605
PBX2,2606
PBX3,2607
PC,2608
PCBD1,2609
PCBP1,2610
PCBP2,2611
PCCA,2612
PCCB,2613
PCDH1,2614
PCDHGC3,2615
PCDH7,2616
PCDH8,2617
PCDH9,2618
PCK1,2619
PCM1,2620
PCMT1,2621
PCNA,2622
PCNT,2623
PCSK1,2624
PCSK5,2625
PCSK2,2626
CDK16,2627
CDK18,2628
PCYT1A,2629
PDCD1,2630
PDCD2,2631
PDE1A,2632
PDE2A,2633
PDE3A,2634
PDE3B,2635
PDE4A,2636
PDE4B,2637
PDE4C,2638
PDE4D,2639
PDE6A,2640
PDE6D,2641
PDE6G,2642
PDE6H,2643
PDE7A,2644
PDE8A,2645
PDE1B,2646
PDGFA,2647
PDGFB,2648
PDGFRA,2649
PDGFRL,2650
PDE6B,2651
PDGFRB,2652
PDHA1,2653
PDHB,2654
PDK1,2655
PDK2,2656
PDK3,2657
PDK4,2658
ENPP1,2659
ENPP2,2660
PDPK1,2661
SLC26A4,2662
PDYN,2663
PDZK1,2664
SERPINF1,2665
PEG3,2666
PEPD,2667
PER1,2668
PEX1,2669
PEX6,2670
PEX7,2671
PEX10,2672
PEX12,2673
PEX13,2674
PEX14,2675
PF4,2676
PFAS,2677
CFP,2678
PFDN1,2679
PFDN4,2680
PFDN5,2681
ATP8B1,2682
PFKFB2,2683
PFKFB3,2684
PFKFB4,2685
PFKL,2686
PFKM,2687
PFKP,2688
PFN1,2689
PFN2,2690
CDK14,2691
PGAM1,2692
PGD,2693
PGGT1B,2694
PGK1,2695
PGM1,2696
PGM3,2697
PGR,2698
ABCB1,2699
PHB,2700
SLC25A3,2701
PHEX,2702
PHF1,2703
PHKA2,2704
PHKB,2705
PHKG2,2706
PHYH,2707
SERPINA1,2708
SERPINA4,2709
SERPINB5,2710
SERPINE2,2711
SERPINB9,2712
SERPINB10,2713
SERPINI1,2714
SERPINI2,2715
PIGA,2716
PIGC,2717
PIGF,2718
PIGH,2719
PIGR,2720
PIK3C2A,2721
PIK3C2B,2722
PIK3C3,2723
PIK3CA,2724
PIK3CB,2725
PIM1,2726
PIK3CD,2727
PIK3CG,2728
PIK3R1,2729
PIK3R2,2730
PI4KA,2731
PI4KB,2732
PIN1,2733
PIN4,2734
PIP4K2A,2735
PITPNA,2736
PITX1,2737
PITX2,2738
PITX3,2739
PKD1,2740
PKD2,2741
PKLR,2742
PKHD1,2743
PKM,2744
PKNOX1,2745
PKP1,2746
PKP2,2747
PLA2G4A,2748
PLA2G5,2749
PLAG1,2750
PLAGL1,2751
PLAGL2,2752
PLAT,2753
PLAU,2754
PLAUR,2755
PLCB2,2756
PLCB3,2757
PLCB4,2758
PLCD1,2759
PLCL1,2760
PLCG1,2761
PLCG2,2762
PLD1,2763
PLD2,2764
PLEC,2765
PLEK,2766
SERPINF2,2767
PLIN1,2768
PLK1,2769
FXYD1,2770
PLOD1,2771
PLOD2,2772
PLP1,2773
PLP2,2774
PLRG1,2775
PLS1,2776
PLS3,2777
PLSCR1,2778
PLTP,2779
PLXNA1,2780
PLXNA2,2781
PLXNB1,2782
PMAIP1,2783
PNOC,2784
PML,2785
PMM2,2786
PMP22,2787
PMS1,2788
PMS2,2789
PRRX1,2790
PNLIP,2791
PNLIPRP2,2792
PNMT,2793
PNN,2794
SEPT5,2795
SEPT4,2796
PODXL,2797
POLA1,2798
POLB,2799
POLD1,2800
POLE,2801
POLG,2802
POLH,2803
POLR2A,2804
POLR2B,2805
POLR2C,2806
POLR2E,2807
POLR2F,2808
POLR2G,2809
POLR2L,2810
POLRMT,2811
POMC,2812
PON1,2813
PON2,2814
PON3,2815
POR,2816
POU2AF1,2817
POU2F1,2818
POU2F2,2819
POU3F1,2820
POU3F2,2821
POU3F3,2822
POU4F1,2823
POU4F2,2824
POU4F3,2825
POU5F1,2826
POU5F1B,2827
PPA1,2828
PPARA,2829
PPARD,2830
PPARG,2831
MED1,2832
PPAT,2833
PPBP,2834
CTSA,2835
PPIA,2836
PPIB,2837
PPIC,2838
PPID,2839
PPL,2840
PPM1A,2841
PPM1B,2842
PPM1G,2843
PPOX,2844
PPP1CA,2845
PPP1CB,2846
PPP1CC,2847
PPP1R1A,2848
PPP1R3A,2849
PPP1R3C,2850
PPP1R7,2851
PPP1R8,2852
PPP1R10,2853
PPP2CA,2854
PPP2CB,2855
PPP2R1A,2856
PPP2R1B,2857
PPP2R2A,2858
PPP2R2B,2859
PPP2R2C,2860
PPP2R3A,2861
PTPA,2862
PPP2R5A,2863
PPP2R5C,2864
PPP2R5D,2865
PPP2R5E,2866
PPP3CA,2867
PPP4C,2868
PPP3CB,2869
PPP3CC,2870
PPP3R1,2871
PPP3R2,2872
PPP5C,2873
PPP6C,2874
PPT1,2875
PPY,2876
NPY4R,2877
PRCC,2878
PRCP,2879
PRELP,2880
PREP,2881
SRGN,2882
PRH2,2883
PRIM1,2884
PRIM2,2885
PRKAA1,2886
PRKAA2,2887
PRKAB1,2888
PRKAB2,2889
PRKACA,2890
PRKACB,2891
PRKAG1,2892
PRKAR1A,2893
PRKAR2A,2894
PRKAR2B,2895
PRKCA,2896
PRKCB,2897
PRKCD,2898
PRKCE,2899
PRKCG,2900
PRKCH,2901
PRKCI,2902
PKN1,2903
PKN2,2904
PRKD1,2905
PRKCSH,2906
PRKCZ,2907
PRKG1,2908
PRKG2,2909
MAPK1,2910
MAPK3,2911
MAPK4,2912
MAPK6,2913
MAPK7,2914
MAPK8,2915
MAPK11,2916
MAPK9,2917
MAPK10,2918
MAPK13,2919
MAP2K1,2920
MAP2K2,2921
MAP2K3,2922
MAP2K5,2923
MAP2K6,2924
MAP2K7,2925
EIF2AK2,2926
DNAJC3,2927
THAP12,2928
PRKX,2929
PRLR,2930
PRNP,2931
PSPN,2932
PRODH,2933
PROP1,2934
PROS1,2935
PROX1,2936
PRPS1,2937
PRPS2,2938
PRRG2,2939
LGMN,2940
MASP1,2941
RELN,2942
KLK7,2943
TMPRSS15,2944
PRSS8,2945
HTRA1,2946
KLK10,2947
PSAP,2948
PSD,2949
PSEN1,2950
PSG2,2951
PSMA1,2952
PSMA2,2953
PSMA3,2954
PSMA4,2955
PSMA5,2956
PSMA6,2957
PSMA7,2958
PSMB1,2959
PSMB2,2960
PSMB4,2961
PSMB5,2962
PSMB6,2963
PSMB7,2964
PSMB8,2965
PSMB9,2966
PSMC1,2967
PSMC2,2968
PSMC3,2969
PSMC4,2970
PSMC5,2971
PSMC6,2972
PSMD1,2973
PSMD2,2974
PSMD3,2975
PSMD4,2976
PSMD5,2977
PSMD7,2978
PSMD8,2979
PSMD9,2980
PSMD10,2981
PSMD11,2982
PSMD12,2983
PSMD13,2984
PSME1,2985
PSPH,2986
PTAFR,2987
PTBP1,2988
PTCH1,2989
PTEN,2990
PTGDR,2991
PTGDS,2992
PTGER2,2993
PTGER3,2994
PTGER4,2995
PTGFR,2996
PTGFRN,2997
PTGIS,2998
PTH,2999
PTGS1,3000
PTGS2,3001
PTHLH,3002
PTK2,3003
PTK6,3004
PTK7,3005
TWF1,3006
PTMA,3007
PTN,3008
QSOX1,3009
PTPN1,3010
PTPN2,3011
PTPN3,3012
PTPN4,3013
PTPN6,3014
PTPN7,3015
PTPN9,3016
PTPN11,3017
PTPN12,3018
PTPN13,3019
PTPN14,3020
PTPRA,3021
PTPRB,3022
PTPRC,3023
PTPRD,3024
PTPRE,3025
PTPRF,3026
PTPRG,3027
PTPRH,3028
PTPRJ,3029
PTPRK,3030
PTPRM,3031
PTPRN,3032
PTPRN2,3033
PTPRO,3034
PTPRR,3035
PTPRS,3036
PTPRZ1,3037
PTS,3038
PTX3,3039
RAD1,3040
PURA,3041
PURB,3042
PVALB,3043
PVR,3044
NECTIN1,3045
NECTIN2,3046
PVT1,3047
PWP2,3048
PEX19,3049
ABCD3,3050
ABCD4,3051
PXMP2,3052
PEX2,3053
PXN,3054
PEX5,3055
PYCR1,3056
ALDH18A1,3057
PCYT2,3058
PYGB,3059
PYGL,3060
PYGM,3061
QARS,3062
QDPR,3063
RAB1A,3064
RAB2A,3065
RAB3A,3066
RAB3B,3067
RAB4A,3068
RAB5A,3069
RAB5B,3070
RAB6A,3071
MAP4K2,3072
RAB13,3073
RAB27A,3074
RAB27B,3075
RABGGTA,3076
RABGGTB,3077
RAB5C,3078
RAC1,3079
RAC2,3080
RAC3,3081
RAD9A,3082
RAD17,3083
RAD21,3084
RAD23A,3085
RAD23B,3086
RAD51,3087
RAD51C,3088
RAD51B,3089
RAD51D,3090
RAD52,3091
RAF1,3092
RAG1,3093
RALA,3094
RALGDS,3095
RAN,3096
RANBP1,3097
RANBP2,3098
RANGAP1,3099
RAP1A,3100
RAP1B,3101
RAP1GAP,3102
RAP1GDS1,3103
RAP2A,3104
RAP2B,3105
RARA,3106
RARB,3107
RARG,3108
RARS,3109
RARRES2,3110
RARRES3,3111
RASA1,3112
RASA2,3113
RASGRF1,3114
RB1,3115
ARID4A,3116
KDM5A,3117
RBBP4,3118
RBBP5,3119
RBBP6,3120
RBBP7,3121
RBBP8,3122
RBL1,3123
RBL2,3124
RBM3,3125
RBM4,3126
RBMS1,3127
RBMS2,3128
RBMY1A1,3129
RBP1,3130
RBP2,3131
RCN1,3132
RCN2,3133
OPN1LW,3134
RCVRN,3135
RDH5,3136
RDX,3137
RECQL,3138
REL,3139
RELA,3140
RELB,3141
REN,3142
UPF1,3143
DPF2,3144
REST,3145
RET,3146
REV3L,3147
RFC1,3148
RFC2,3149
RFC3,3150
RFC4,3151
TRIM27,3152
RFX1,3153
RFX2,3154
RFX3,3155
RFX5,3156
RFXAP,3157
RGR,3158
RGS1,3159
RGS2,3160
RGS3,3161
RGS4,3162
RGS12,3163
RGS13,3164
RGS16,3165
RHAG,3166
RHD,3167
RHEBP1,3168
RHEB,3169
RHO,3170
GRK1,3171
RLN1,3172
RING1,3173
RIT1,3174
RLF,3175
RLN2,3176
RMRP,3177
RNASE1,3178
RNASE2,3179
RNASE4,3180
RNASE6,3181
RNASEL,3182
RNF2,3183
BRD2,3184
RNF4,3185
RNF5,3186
RNF6,3187
RNH1,3188
RNPEP,3189
ABCE1,3190
ROBO1,3191
ROBO2,3192
ROCK1,3193
ROM1,3194
RORA,3195
RORB,3196
RORC,3197
ROS1,3198
RP1,3199
RP2,3200
RPA1,3201
RPA2,3202
RPA3,3203
RPE,3204
RPE65,3205
RPL3,3206
RPL3L,3207
RPL4,3208
RPL5,3209
RPL6,3210
RPL7,3211
RPL7A,3212
RPL8,3213
RPL9,3214
RPL10,3215
RPL11,3216
RPL12,3217
RPL13,3218
RPL15,3219
RPL17,3220
RPL18,3221
RPL19,3222
RPL21,3223
RPL22,3224
RPL23A,3225
RPL24,3226
RPL26,3227
RPL27,3228
RPL30,3229
RPL28,3230
RPL29,3231
RPL31,3232
RPL32,3233
RPL34,3234
RPL35A,3235
RPL37,3236
RPL37A,3237
RPL38,3238
RPL39,3239
RPL41,3240
RPL36A,3241
RPLP0,3242
RPLP1,3243
RPLP2,3244
RPN1,3245
RPN2,3246
RPS2,3247
RPS3,3248
RPS3A,3249
RPS4X,3250
RPS4Y1,3251
RPS5,3252
RPS6,3253
RPS6KA1,3254
RPS6KA2,3255
RPS6KA3,3256
RPS6KB1,3257
RPS6KB2,3258
RPS7,3259
RPS8,3260
RPS9,3261
RPS10,3262
RPS11,3263
RPS12,3264
RPS13,3265
RPS14,3266
RPS15,3267
RPS15A,3268
RPS17,3269
RPS18,3270
RPS19,3271
RPS20,3272
RPS21,3273
RPS23,3274
RPS26,3275
RPS27,3276
RPS27A,3277
RPS28,3278
RPS29,3279
RRAD,3280
RRAS,3281
RRBP1,3282
RREB1,3283
RRM1,3284
RRM2,3285
RTKN,3286
RS1,3287
CLIP1,3288
RSU1,3289
RTN2,3290
RXRA,3291
RXRB,3292
RYK,3293
RYR2,3294
RYR3,3295
S100A1,3296
SORT1,3297
S100A2,3298
S100A4,3299
S100A5,3300
S100A6,3301
S100A7,3302
S100A8,3303
S100A9,3304
S100A10,3305
S100A11,3306
S100A12,3307
S100B,3308
S100P,3309
SAA1,3310
VPS52,3311
SAFB,3312
SAG,3313
SALL2,3314
SALL1,3315
SARS,3316
TSPAN31,3317
SAT1,3318
SATB1,3319
SBF1,3320
MSMO1,3321
SC5D,3322
ATXN1,3323
ATXN2,3324
ATXN7,3325
SERPINB3,3326
SERPINB4,3327
SCD,3328
CLEC11A,3329
SCN1A,3330
SCN1B,3331
SCN2A,3332
SCN2B,3333
SCN3A,3334
SCN4A,3335
SCN4B,3336
SCN5A,3337
SCN7A,3338
SCN8A,3339
SCN9A,3340
SCNN1D,3341
SCNN1G,3342
SCO1,3343
SCP2,3344
SRL,3345
CCL1,3346
CCL2,3347
CCL3,3348
CCL3L1,3349
CCL4,3350
CCL5,3351
CCL7,3352
CCL8,3353
CCL11,3354
CCL14,3355
CCL15,3356
CCL16,3357
CCL17,3358
CCL19,3359
CCL20,3360
CCL22,3361
CCL24,3362
CCL25,3363
CXCL6,3364
CXCL11,3365
CXCL5,3366
CX3CL1,3367
SDC1,3368
SDC2,3369
SDC4,3370
SDCBP,3371
CXCL12,3372
SDF2,3373
SDHA,3374
SDHB,3375
SDHC,3376
SDHD,3377
SEC14L1,3378
SEL1L,3379
SELE,3380
SELPLG,3381
SEMA3F,3382
SELENOW,3383
MAP2K4,3384
SET,3385
SFPQ,3386
